1,7199.020855858724
3,6969.6877218058835
3,6967.9741192764295
4,6892.549991144098
4,7135.349854605838
6,6952.65605360209
6,7048.667283044732
7,6987.079102334398
7,7060.0204341471235
8,6965.628834843131
8,7002.29263702669
9,6940.344340649616
9,7097.899182870766
10,6987.640656485023
10,7101.319807924996
11,7022.812759295581
12,6951.015929733451
12,7009.731103395924
14,6898.27479432255
14,7065.8936558639
15,7002.624354804018
16,6718.890166908929
16,6759.271444120157
17,6976.1015834427535
18,6948.623382634805
18,6906.703923785073
19,7189.280405286907
19,6942.0864166262045
20,6772.172434856934
20,6703.451635673559
21,6931.975790211634
21,7124.030628155996
22,7051.58785736967
22,6981.926144784431
24,7124.102284528834
25,7013.831417776804
26,6798.200279450693
27,6781.455658432367
27,6463.667944602451
28,6832.016039555008
28,6835.422179526997
29,7159.615890711003
31,6903.521893609246
32,6648.913151381009
32,6676.291851668846
33,6894.1941420482735
34,6685.919712862941
34,6900.268590521851
36,6923.254702827986
36,6903.417555712431
37,6829.632824854069
37,6851.153362032483
38,6694.558202182996
38,7149.663105743219
39,7178.15460786286
40,6720.970004262277
40,6866.818265597167
41,6837.175869780453
41,6912.4763006045905
42,6666.924300999481
42,6547.022075773133
43,6669.1059912248265
44,7343.735450519014
44,6919.405198078335
45,6796.199396313863
46,6511.4909119311305
46,6747.914337105195
47,6921.282447385574
47,6718.62623985161
48,6905.120501335078
50,7000.381555712866
50,6702.825889979014
51,6876.679855441269
51,6872.6706909765635
52,6749.203587708458
53,6836.316981820318
53,6940.085109523269
54,6813.533288202956
54,6897.505632667281
58,6930.658967941819
59,6753.236529279388
60,6627.592052625768
60,6669.094182810702
62,6824.265835293551
62,6755.909173785679
63,6733.770484139378
68,6789.879104264281
68,6469.1745992063825
69,6940.764212488491
70,6606.795771624176
71,6745.6490168214605
71,7271.620981402994
72,6721.529729908125
72,6756.895662812969
73,6786.814558372557
73,6848.470198355496
74,7108.072317202894
74,6757.549326640681
75,6752.341336029095
75,6737.5
76,6723.404692693181
76,6891.404309956058
77,6724.647324403067
77,6821.027356812675
81,6604.702203024177
82,6743.801744519909
83,6987.5276489446815
83,6496.533797046366
84,6808.072274690371
85,7014.677686179318
85,6714.861310571267
87,6713.798151145032
89,6701.450601798283
90,6687.954939458836
90,6505.835049393529
91,6494.959068720019
91,6592.598480488071
92,7240.891537450949
93,6550.28752541302
93,6835.983570181056
94,6586.93680050097
95,6396.423702636198
95,6747.904591962238
96,6772.465497481296
97,6608.459179259181
98,6561.5424265448455
98,6716.569016303148
100,6735.6381137450635
100,6774.843468553448
101,6611.536768850215
101,6455.086328306761
102,6905.436796434089
102,6923.667916055555
104,6561.365796074353
106,7014.19356078075
106,6532.6550634171645
107,6595.471027485102
109,6838.423600451162
109,6768.220999439586
110,6710.734417229639
110,6596.532205371477
112,6589.087936082816
112,6615.172816080689
113,6411.334559765036
113,6623.452668009832
114,6564.068352380258
115,6555.64517212835
117,6482.040383399448
118,6600.993644061976
122,6576.438492801989
122,6567.124846290594
123,6640.266545373028
123,6441.298234694501
124,6584.751431138774
124,6519.039305182096
126,6511.178063846959
126,6544.187806894093
128,6513.974715154013
130,6562.009697528151
130,6248.066479777573
131,6540.654967380295
131,6343.542459223483
132,6615.658480131907
133,6527.902615075114
134,6556.434548383748
134,6527.627847620954
136,6392.550641284867
138,6446.494288447217
138,6312.500956008927
140,6463.932559881205
140,6467.3563690416995
142,6506.80296542776
143,6589.03287459641
143,6511.903331563956
144,6543.786189199189
144,6553.293156470364
145,6628.00406714467
145,6486.141892098728
146,6438.365374893458
147,6603.509454034747
147,6461.700455385639
149,6475.4780649284585
150,6497.432539742867
150,6563.400323629863
151,6445.95970871415
153,6377.314227411107
153,6388.634745528755
155,6457.5
155,6405.809171364316
156,6418.099541812479
157,6565.065696871462
157,6451.3082754277475
159,6511.571214892014
159,6396.063302723383
161,6316.250724799115
161,6516.792718337752
163,6664.800675502121
164,6676.752293497391
164,6492.316242678143
168,6463.3116629149345
168,6397.0294659981055
174,6227.085899512997
175,6682.1337453442975
176,6145.159761894436
176,6287.0069387983385
177,6509.9032969999125
178,6419.467460967939
178,6427.288910836192
180,5941.21942278422
181,6559.603151567093
184,6406.508907329687
185,5974.802981628667
185,6234.1360886423745
186,6183.773113312423
190,6489.715274800563
190,6359.891365091696
191,6323.4832355515
192,6509.19693613709
193,6300.485256649617
194,6058.919250430519
194,6375.568990674591
196,6313.58904478352
196,6350.319485546575
197,6311.894217588107
199,6458.1394119651
201,6556.029473652519
201,6152.81866541504
203,6832.001753324153
203,6287.424779642949
205,5710.663408418238
206,6268.371648096655
206,5999.554150984241
207,6322.155219471147
207,6493.931014023283
208,6544.132901454504
209,6248.6031132864255
209,6259.362161492557
210,6430.5958653243115
211,6279.238548234178
213,6189.169098236027
214,6108.730282514657
214,6466.2798504349375
217,6551.480163686389
217,6478.697277122134
218,6304.740397119021
220,6303.670459589061
221,6314.072859305099
221,5993.680112790453
222,6105.155303051182
224,6176.2655200786185
225,6593.442063719587
227,6060.766535800011
227,6209.754048669882
229,5955.353461863876
230,6206.401330343049
231,6266.866385979871
231,6463.891062675496
232,6397.154505726501
234,6165.642344508996
235,6148.388133416923
238,6224.772481368683
238,6151.189275668337
240,6095.47755351856
240,6304.161739907352
241,5935.429965036454
242,6117.033931517598
242,6196.080639855797
243,6076.8411881397615
244,6280.269245229435
244,6082.669604823475
245,6282.650294442995
245,5929.358146019293
247,6129.349363639709
248,6317.746078970459
250,5972.284600221832
250,6141.23418862325
251,6052.961548869483
253,6171.067744660439
254,5861.473278413033
254,6154.520595307472
255,6048.951980178352
255,6030.921265585897
256,6020.971109291522
259,6195.158921289258
259,5952.213865052271
260,6257.923380071496
261,5958.496413614688
263,6128.091860159122
263,5971.399965122274
265,6401.458990693397
266,6129.045924688777
267,6052.743056463327
270,6058.1505026457235
271,6018.29097493796
272,5985.268326859543
273,6049.856352388103
275,6219.780695108088
276,6040.784927371248
277,6053.172095033191
279,6011.987932067419
280,6271.376262095902
280,6036.517967168114
281,6069.90160301903
281,5884.519063194687
282,5764.662496161552
283,5952.783492904774
287,6216.366244889735
289,5933.055383098512
289,5788.150500824743
290,6089.145049281306
290,5992.620625825382
291,6171.589051812142
292,5931.240839503789
293,5705.536018055517
294,5971.728461453355
294,5978.4999608801245
296,5823.139130531053
297,5983.649061302976
298,5955.276285380849
298,6073.897377525931
300,5995.056036898602
300,5777.42423060976
301,5702.366140205573
303,6092.629245630338
303,5949.258231919784
306,5853.658700612214
306,5567.808673849613
307,5947.306298298503
308,6119.732678052846
308,5911.854283197326
309,5676.406041694867
309,6002.388301180738
310,5959.58389732937
311,6002.686426858901
311,5851.688157018885
312,5870.988736223368
312,5915.6999772889685
320,5886.2298383209745
322,5929.056280380048
322,5819.689658502817
323,5688.668943794261
325,5867.442312354807
325,5844.568534167305
326,5634.3227609195055
329,6047.905916017874
329,5892.978411778871
330,5660.270284229508
330,5845.1495596226005
333,5865.325138800976
334,5806.83899473176
334,5985.430925238248
336,5690.0998396605
337,5912.859369706418
339,5822.283825693835
340,5915.93258149098
340,6019.715764636713
341,5806.38395660855
341,5734.0949796027235
343,5892.672878697135
343,5755.528760051072
344,5811.057823467121
344,5810.497040333905
345,5784.745006583262
345,5613.387738333788
346,5827.252290911018
346,5822.507267538214
347,5921.6933566490225
349,6028.300848652136
357,5814.450289821222
357,6204.644426842174
358,5689.470255247766
359,5568.410843575822
359,5677.512398313926
360,6044.282315706614
361,5934.831597065635
363,5815.041349241228
365,5736.779786945963
367,5746.293090086572
367,5845.742913592152
368,5587.357493875573
368,5643.1535645499025
369,5775.912400245944
370,5630.606961251573
371,5680.550811636406
373,5719.96573973594
373,5709.140292100214
377,5697.441240375121
377,5708.336155054689
378,5709.958341625484
378,5642.75595676821
379,5744.094454555709
379,5745.62601329865
380,5666.73100315019
380,5306.519458983646
382,5606.612587434448
383,5673.612619104298
384,5489.253040538957
384,5819.873863882246
385,5581.286829691061
385,5545.285526120837
389,6246.2995344870005
389,5552.110057272062
390,5558.5216956302775
391,5670.542256293142
392,5696.532377932266
392,5584.58014375489
393,5655.453605565905
394,5755.477979917913
396,5680.7867528725565
396,5620.158517519329
397,5629.3671433122445
400,5586.217681034921
402,5864.441301009385
403,5534.375137380257
404,5524.753307321651
404,5482.265801056077
406,5592.328651725142
407,5560.808157021271
407,5653.487784755894
408,5526.206361153737
408,5661.252066843707
410,5585.1893853755655
411,5446.771558908804
411,5311.323381623415
414,5542.41211779755
415,5539.900315722526
415,5571.816642438243
416,5648.125496946342
417,5812.429069750956
418,5375.014263789865
419,5830.24584689788
419,5196.866132914892
420,5668.480728311409
420,5498.21275768278
421,5407.037089751125
423,5479.818394944076
428,5573.135864167092
428,5537.837950212037
429,5314.6287881719145
429,5623.487529905963
431,5768.413658922244
431,5486.406217804068
432,5517.553853332026
432,5126.477016173904
433,5406.6607942051905
434,5368.215354692718
436,5472.261817190395
437,5213.062863704468
438,5468.85037631521
441,5490.45370825704
441,5466.148441758101
442,5725.6827815172355
442,5548.380444035332
443,5569.31748999084
444,5540.219235143431
444,5508.43832093964
446,5701.164852305769
446,5435.861355262925
447,5440.938075906766
449,5285.6969974275235
450,5459.758704927378
451,5735.104994229618
451,5399.2912241237955
452,5539.875033409337
452,5504.9160958916445
453,5512.353122929103
453,5495.846490969952
455,5326.857314213303
455,5227.415652784604
456,5174.987652940843
458,5398.234848685762
458,5378.367549428054
460,5426.949655606741
462,5684.74840336486
463,5354.985122225606
463,5322.860273953989
464,5537.568774075414
464,5431.859436228947
465,5429.070285113309
466,5360.550710619432
466,5450.595715213028
469,5343.37229492443
470,5037.011873092787
470,5345.369343534203
472,5380.340612035151
472,5363.21215445937
473,5363.413392418822
473,5247.949968572393
476,5464.87566387765
477,5329.084659044548
477,5308.909375085112
478,5337.949573805982
478,5518.625538366254
481,5281.736656018504
481,5318.824791252671
483,5214.1251904682895
483,5208.465958629193
484,5158.366350832265
484,5495.984766048707
485,5418.383331616478
486,4952.594079251018
486,5204.461458714008
490,5201.3023662634305
491,5213.153706618223
491,5143.600293851784
492,5452.035698140466
493,5016.362519341673
493,5246.525544186326
494,5141.8239799106805
495,5206.1151708027755
496,4788.183094425011
496,5263.028772820003
497,5144.220589986579
497,5267.543344926869
499,5252.402173057361
500,5404.382393390273
501,5249.179898966546
501,5270.783777240047
502,5209.746694915669
503,5276.3907144268815
504,5237.92555220102
504,5241.597632454424
505,5208.54799933369
506,5404.490054247473
508,5188.004388801076
508,5241.419615178018
510,5247.491193715471
511,5401.654985560176
512,5208.64255717272
512,5071.610965338568
514,5330.871932839209
514,5252.540561109568
515,5201.74984888172
516,5156.285858227137
516,5085.076191629688
517,5050.6728881246645
517,5361.411692525855
521,5312.964996137534
521,5170.779560793211
522,5318.755132482197
522,5203.998480338923
523,5192.488920863171
523,5152.555970734491
525,5107.372852026874
526,5049.917646717345
526,5071.707946733831
527,5196.208594623724
527,5177.019183098609
529,5135.016063678548
529,5197.582918094969
531,5197.9810081831
535,5237.437039730331
535,5312.6537560945735
537,5172.615874057939
539,5113.1261771660575
539,5094.544935026497
542,5096.256453403829
543,5050.873772172276
543,5196.396927465381
545,5190.341328352839
545,5093.816678911244
547,5104.138347194661
548,5003.236163002993
549,5076.138821854725
549,5037.139543741361
550,4622.642419443465
551,5077.330918863947
552,4791.175054811867
553,5103.023369581829
554,4958.479467093544
556,4968.289745644017
557,5066.976558531925
557,5113.924272594988
559,4818.807250098674
562,5370.317172578539
563,4982.565636470711
563,4912.05986063104
564,5023.333995475004
567,5246.1071044090095
567,5109.186542759032
568,4889.65258653342
568,4942.400451975178
569,5010.2730748503445
570,4893.926045800262
571,4767.903923152469
571,5076.121849466793
572,5101.148571001467
572,4989.334046903252
574,4998.125369695362
576,5151.051335946142
576,4992.56113929258
577,5267.24947443346
